date,time,e440,e470,e532,jsp,replicate,file,hms,second
2020-10-28,21:36:27,110,67,69,539,1,blanc.txt,27,0
2020-10-28,21:36:28,109,65,68,538,1,blanc.txt,28,1
2020-10-28,21:36:29,110,67,67,538,1,blanc.txt,29,2
2020-10-28,21:36:30,106,69,73,538,1,blanc.txt,30,3
2020-10-28,21:36:31,111,67,72,538,1,blanc.txt,31,4
2020-10-28,21:36:32,110,68,70,538,1,blanc.txt,32,5
2020-10-28,21:36:33,113,66,74,538,1,blanc.txt,33,6
2020-10-28,21:36:35,115,69,68,538,1,blanc.txt,35,8
2020-10-28,21:36:36,114,67,70,537,1,blanc.txt,36,9
2020-10-28,21:36:37,113,68,67,537,1,blanc.txt,37,10
2020-10-28,21:36:38,110,63,69,537,1,blanc.txt,38,11
2020-10-28,21:36:39,109,68,70,537,1,blanc.txt,39,12
2020-10-28,21:36:40,111,69,70,537,1,blanc.txt,40,13
2020-10-28,21:36:41,111,72,71,537,1,blanc.txt,41,14
2020-10-28,21:36:42,110,70,68,537,1,blanc.txt,42,15
2020-10-28,21:36:43,111,67,69,537,1,blanc.txt,43,16
2020-10-28,21:36:44,111,68,70,537,1,blanc.txt,44,17
2020-10-28,21:36:45,112,69,69,537,1,blanc.txt,45,18
2020-10-28,21:36:46,110,71,70,537,1,blanc.txt,46,19
2020-10-28,21:36:47,115,69,68,537,1,blanc.txt,47,20
2020-10-28,21:36:48,112,65,69,537,1,blanc.txt,48,21
2020-10-28,21:36:49,112,68,70,537,1,blanc.txt,49,22
2020-10-28,21:36:51,110,71,68,537,1,blanc.txt,51,24
2020-10-28,21:36:52,110,67,70,537,1,blanc.txt,52,25
2020-10-28,21:36:53,109,67,68,537,1,blanc.txt,53,26
2020-10-28,21:36:54,111,66,69,537,1,blanc.txt,54,27
2020-10-28,21:36:55,112,70,70,536,1,blanc.txt,55,28
2020-10-28,21:36:56,109,68,70,536,1,blanc.txt,56,29
2020-10-28,21:36:57,112,67,69,536,1,blanc.txt,57,30
2020-10-28,21:36:58,112,66,71,536,1,blanc.txt,58,31
2020-10-28,21:36:59,109,69,68,537,1,blanc.txt,59,32
2020-10-28,21:37:00,115,70,70,536,1,blanc.txt,0,33
2020-10-28,21:37:01,113,70,68,536,1,blanc.txt,1,34
2020-10-28,21:37:02,112,66,69,536,1,blanc.txt,2,35
2020-10-28,21:37:03,108,68,70,536,1,blanc.txt,3,36
2020-10-28,21:37:04,113,67,67,536,1,blanc.txt,4,37
2020-10-28,21:37:05,112,70,71,536,1,blanc.txt,5,38
2020-10-28,21:37:07,112,71,70,536,1,blanc.txt,7,40
2020-10-28,21:37:08,111,66,70,536,1,blanc.txt,8,41
2020-10-28,21:37:09,113,68,70,536,1,blanc.txt,9,42
2020-10-28,21:37:10,113,70,71,536,1,blanc.txt,10,43
2020-10-28,21:37:11,113,69,71,536,1,blanc.txt,11,44
2020-10-28,21:37:12,112,67,68,536,1,blanc.txt,12,45
2020-10-28,21:37:13,112,69,67,536,1,blanc.txt,13,46
2020-10-28,21:37:14,109,68,73,536,1,blanc.txt,14,47
2020-10-28,21:37:15,113,69,70,536,1,blanc.txt,15,48
2020-10-28,21:37:16,110,68,71,536,1,blanc.txt,16,49
2020-10-28,21:37:17,111,70,69,536,1,blanc.txt,17,50
2020-10-28,21:37:18,113,68,66,536,1,blanc.txt,18,51
2020-10-28,21:37:19,109,66,71,536,1,blanc.txt,19,52
2020-10-28,21:37:20,111,68,72,536,1,blanc.txt,20,53
2020-10-28,21:37:21,111,66,66,536,1,blanc.txt,21,54
2020-10-28,21:37:23,112,68,70,536,1,blanc.txt,23,56
2020-10-28,21:37:24,115,68,69,536,1,blanc.txt,24,57
2020-10-28,21:37:25,114,66,70,536,1,blanc.txt,25,58
2020-10-28,21:37:26,107,64,70,536,1,blanc.txt,26,59
2020-10-28,20:14:15,1074,1450,167,540,1,dilution_1.txt,15,0
2020-10-28,20:14:16,1121,1492,166,539,1,dilution_1.txt,16,1
2020-10-28,20:14:17,1114,1477,170,539,1,dilution_1.txt,17,2
2020-10-28,20:14:18,1110,1469,171,539,1,dilution_1.txt,18,3
2020-10-28,20:14:19,1100,1469,168,539,1,dilution_1.txt,19,4
2020-10-28,20:14:20,1109,1471,167,538,1,dilution_1.txt,20,5
2020-10-28,20:14:21,1129,1489,170,538,1,dilution_1.txt,21,6
2020-10-28,20:14:22,1102,1461,167,538,1,dilution_1.txt,22,7
2020-10-28,20:14:23,1108,1459,166,538,1,dilution_1.txt,23,8
2020-10-28,20:14:24,1115,1474,168,538,1,dilution_1.txt,24,9
2020-10-28,20:14:26,1119,1477,168,538,1,dilution_1.txt,26,11
2020-10-28,20:14:27,1118,1476,169,538,1,dilution_1.txt,27,12
2020-10-28,20:14:28,1112,1472,166,538,1,dilution_1.txt,28,13
2020-10-28,20:14:29,1112,1474,168,538,1,dilution_1.txt,29,14
2020-10-28,20:14:30,1104,1464,164,538,1,dilution_1.txt,30,15
2020-10-28,20:14:31,1107,1470,169,538,1,dilution_1.txt,31,16
2020-10-28,20:14:32,1107,1448,168,538,1,dilution_1.txt,32,17
2020-10-28,20:14:33,1117,1488,169,538,1,dilution_1.txt,33,18
2020-10-28,20:14:34,1134,1498,170,538,1,dilution_1.txt,34,19
2020-10-28,20:14:35,1130,1488,168,538,1,dilution_1.txt,35,20
